fish_id,condition_id,trial_number,Fish median response / baseline,Contributing rows
20230316_09,trace,58,0.9837492234556287,1
20230316_09,trace,59,1.0364333082453911,1
20230316_09,trace,60,1.0573168607336763,1
20230316_09,trace,61,1.00554797253612,1
20230316_09,trace,62,1.0292598796749426,1
20230316_09,trace,63,1.0081948570425547,1
20230316_09,trace,64,0.9801288983536565,1
20230316_09,trace,65,0.9717294383977336,1
20230316_09,trace,66,1.0085781087660322,1
20230316_09,trace,67,0.9854973754744034,1
20230316_09,trace,68,1.0500631297015675,1
20230316_09,trace,69,0.9833584050537907,1
20230316_09,trace,70,1.0020765480283091,1
20230316_09,trace,71,1.0181530569920783,1
20230316_09,trace,72,1.0083496584562313,1
20230316_09,trace,73,1.031540535433722,1
20230316_09,trace,74,1.0723408001474863,1
20230316_09,trace,75,0.9996009385836832,1
20230316_09,trace,76,1.0274593423480571,1
20230316_09,trace,77,1.003070076628196,1
20230316_09,trace,78,1.017917511783784,1
20230316_09,trace,79,0.9939606873033825,1
20230316_09,trace,80,1.0585745379298261,1
20230316_09,trace,81,0.9850794952209668,1
20230316_09,trace,82,0.9886239707005328,1
20230316_09,trace,83,0.9915919708645025,1
20230316_09,trace,84,1.0987408115255652,1
20230316_09,trace,85,1.0647608324328615,1
20230316_09,trace,86,1.006408274521485,1
20230316_09,trace,87,1.0323162261043397,1
20230316_09,trace,88,1.0944584250567617,1
20230316_09,trace,89,0.9673892429350395,1
20230316_09,trace,90,0.9515985925675304,1
20230316_09,trace,91,1.0107383445753526,1
20230316_09,trace,92,0.9690188584925656,1
20230316_09,trace,93,0.9997886933511436,1
20230316_09,trace,94,0.9696976871158641,1
20230316_12,trace,5,0.9620391352243393,1
20230316_12,trace,6,1.0546249815245006,1
20230316_12,trace,7,1.024309987076431,1
20230316_12,trace,8,0.8551124066798054,1
20230316_12,trace,9,0.9541944889805609,1
20230316_12,trace,10,1.0656848377515633,1
20230316_12,trace,11,0.8490125606709713,1
20230316_12,trace,12,1.0123791487675784,1
20230316_12,trace,13,0.9910271368127342,1
20230316_12,trace,14,1.091360758381834,1
20230316_12,trace,15,1.009709826088479,1
20230316_12,trace,16,1.131481006181288,1
20230316_12,trace,17,0.8838377576974759,1
20230316_12,trace,18,1.0258916590545397,1
20230316_12,trace,19,0.9920178051025337,1
20230316_12,trace,20,0.8986969507406475,1
20230316_12,trace,21,0.8399714198791878,1
20230316_12,trace,22,1.038383188765327,1
20230316_12,trace,23,0.9519590241726265,1
20230316_12,trace,24,1.1046544702580052,1
20230316_12,trace,25,1.0590157384297547,1
20230316_12,trace,26,1.0176332610319399,1
20230316_12,trace,27,0.9567133218608879,1
20230316_12,trace,28,1.083368991122468,1
20230316_12,trace,29,1.0437030076035017,1
20230316_12,trace,30,0.946597936889502,1
20230316_12,trace,31,1.029703004297066,1
20230316_12,trace,32,1.0237820898316492,1
20230316_12,trace,33,1.0031859834257313,1
20230316_12,trace,34,0.9545407975303657,1
20230316_12,trace,35,0.9661927210292819,1
20230316_12,trace,36,0.9530909540569301,1
20230316_12,trace,37,1.0037429688366781,1
20230316_12,trace,38,0.9822770741559204,1
20230316_12,trace,39,1.046153701758029,1
20230316_12,trace,40,0.8826386201383769,1
20230316_12,trace,41,1.0500396165725767,1
20230316_12,trace,42,0.9726196127438917,1
20230316_12,trace,43,0.9205238933953769,1
20230316_12,trace,44,0.8985581733415605,1
20230316_12,trace,45,0.9930219282094294,1
20230316_12,trace,46,0.9092878772623288,1
20230316_12,trace,47,0.8309465371157007,1
20230316_12,trace,48,0.9028321198860926,1
20230316_12,trace,49,0.9226754952795542,1
20230316_12,trace,50,0.8515777279382926,1
20230316_12,trace,51,0.874953911778587,1
20230316_12,trace,52,0.9981107481681747,1
20230316_12,trace,53,0.9295767300711183,1
20230316_12,trace,54,0.9380091345179049,1
20230316_12,trace,55,0.9916167887044333,1
20230316_12,trace,56,1.0283168091456425,1
20230316_12,trace,57,1.0607973838912228,1
20230316_12,trace,58,0.8989202196539396,1
20230316_12,trace,59,0.9782601462609402,1
20230316_12,trace,60,0.979539163422306,1
20230316_12,trace,61,0.9003683435480766,1
20230316_12,trace,62,0.9985039448002777,1
20230316_12,trace,63,0.8615205555224291,1
20230316_12,trace,64,1.1117386653906973,1
20230316_12,trace,65,0.9148956660928336,1
20230316_12,trace,66,0.9022730199463579,1
20230316_12,trace,67,1.003385025328196,1
20230316_12,trace,68,0.9667212270226859,1
20230316_12,trace,69,1.0087137651082052,1
20230316_12,trace,70,0.9985367092620641,1
20230316_12,trace,71,0.9776576607546303,1
20230316_12,trace,72,1.0560548849982174,1
20230316_12,trace,73,1.0598747747756847,1
20230316_12,trace,74,1.0779436882174729,1
20230316_12,trace,75,0.9988096550497054,1
20230316_12,trace,76,0.9930042477656986,1
20230316_12,trace,77,1.0049100579243815,1
20230316_12,trace,78,0.9568108962672863,1
20230316_12,trace,79,0.9941915403876476,1
20230316_12,trace,80,0.940278892351296,1
20230316_12,trace,81,1.1343004007721316,1
20230316_12,trace,82,1.022984421486774,1
20230316_12,trace,83,1.110602544606177,1
20230316_12,trace,84,1.0542017663345413,1
20230316_12,trace,85,1.0173916709023079,1
20230316_12,trace,86,0.9533188716678832,1
20230316_12,trace,87,1.0876668263012628,1
20230316_12,trace,88,0.9688255178534003,1
20230316_12,trace,89,0.9569459371326534,1
20230316_12,trace,90,1.001027764561826,1
20230316_12,trace,91,1.0605372998007905,1
20230316_12,trace,92,1.0429008292620316,1
20230316_12,trace,93,1.018640903170486,1
20230316_12,trace,94,0.9958635003280728,1
20230516_01,trace,5,0.9121970166350136,1
20230516_01,trace,6,1.008404352935808,1
20230516_01,trace,7,1.2286594810362257,1
20230516_01,trace,8,1.199912785923977,1
20230516_01,trace,9,1.046869538803961,1
20230516_01,trace,10,1.2355587616928185,1
20230516_01,trace,11,1.6299482860179624,1
20230516_01,trace,12,0.9473793198366625,1
20230516_01,trace,13,1.3969826846131768,1
20230516_01,trace,14,1.4089134852532939,1
20230516_01,trace,15,1.5185146640421914,1
20230516_01,trace,16,0.814381079338421,1
20230516_01,trace,17,1.2995386340564394,1
20230516_01,trace,18,1.0873736052153682,1
20230516_01,trace,19,1.2459026685921935,1
20230516_01,trace,20,1.2925954245130902,1
20230516_01,trace,21,1.1972333870002854,1
20230516_01,trace,22,1.126049668972138,1
20230516_01,trace,23,1.2851135913557643,1
20230516_01,trace,24,1.0178550397677972,1
20230516_01,trace,25,1.270107889178741,1
20230516_01,trace,26,1.4091698098671492,1
20230516_01,trace,27,1.0992604666398706,1
20230516_01,trace,28,1.4299513925450227,1
20230516_01,trace,29,1.3374341469723583,1
20230516_01,trace,30,0.9068432163331426,1
20230516_01,trace,31,1.0414442787905227,1
20230516_01,trace,32,0.9390183853969981,1
20230516_01,trace,33,1.1270416897047122,1
20230516_01,trace,34,1.0003925341596065,1
20230516_01,trace,35,0.9797448883388167,1
20230516_01,trace,36,1.0723976216315247,1
20230516_01,trace,37,0.9947026213795453,1
20230516_01,trace,38,1.0719389362652603,1
20230516_01,trace,39,1.06273206737454,1
20230516_01,trace,40,1.063732578535893,1
20230516_01,trace,41,0.9594911969555052,1
20230516_01,trace,42,1.0198940414147952,1
20230516_01,trace,43,1.1177629362557613,1
20230516_01,trace,44,0.9944413570354416,1
20230516_01,trace,45,0.9919998013199816,1
20230516_01,trace,46,1.0619739461569129,1
20230516_01,trace,47,1.0646246616409754,1
20230516_01,trace,48,1.0142587141747665,1
20230516_01,trace,49,1.067356561206308,1
20230516_01,trace,50,1.1164614220075773,1
20230516_01,trace,51,1.0464806959736699,1
20230516_01,trace,52,1.0432120338246291,1
20230516_01,trace,53,1.0944495095130573,1
20230516_01,trace,54,1.0530154647156187,1
20230516_01,trace,55,1.044925778421951,1
20230516_01,trace,56,1.0657603754662583,1
20230516_01,trace,57,1.0253533478942745,1
20230516_01,trace,58,0.9417547719156805,1
20230516_01,trace,59,1.0695164789302547,1
20230516_01,trace,60,1.0156030571686445,1
20230516_01,trace,61,0.9822615938169446,1
20230516_01,trace,62,0.9779207101612574,1
20230516_01,trace,63,1.0819560313582022,1
20230516_01,trace,64,0.9867167210792939,1
20230516_01,trace,65,1.0253259255091396,1
20230516_01,trace,66,1.0349850321920262,1
20230516_01,trace,67,0.9548381680697194,1
20230516_01,trace,68,1.000969797144099,1
20230516_01,trace,69,0.8780872418742762,1
20230516_01,trace,70,1.061666896928514,1
20230516_01,trace,71,1.0731971603735195,1
20230516_01,trace,72,1.0892756142163944,1
20230516_01,trace,73,0.913269488108516,1
20230516_01,trace,74,0.934500772259899,1
20230516_01,trace,75,1.0102604554059875,1
20230516_01,trace,76,1.169532435397943,1
20230516_01,trace,77,0.9620506844613647,1
20230516_01,trace,78,0.8678061458484125,1
20230516_01,trace,79,1.1426893778346692,1
20230516_01,trace,80,1.1158024078620394,1
20230516_01,trace,81,0.9976505434047682,1
20230516_01,trace,82,0.9719057619628619,1
20230516_01,trace,83,1.0678953323094547,1
20230516_01,trace,84,1.1470618183118473,1
20230516_01,trace,85,1.0970265011428495,1
20230516_01,trace,86,1.0482204121067602,1
20230516_01,trace,87,0.9724959161025365,1
20230516_01,trace,88,0.9730495244806129,1
20230516_01,trace,89,0.9776063027281718,1
20230516_01,trace,90,0.7615397471467085,1
20230516_01,trace,91,0.7924877829629781,1
20230516_01,trace,92,0.955196882098317,1
20230516_01,trace,93,1.0292940121112042,1
20230516_01,trace,94,0.9822383563301897,1
20230516_08,trace,5,1.0380103857554994,1
20230516_08,trace,6,0.8971581904623982,1
20230516_08,trace,7,1.0162795246301184,1
20230516_08,trace,8,0.9990276363338308,1
20230516_08,trace,9,0.8262779537200546,1
20230516_08,trace,10,0.8691116007172679,1
20230516_08,trace,11,0.9288495040830302,1
20230516_08,trace,12,1.3779499948212695,1
20230516_08,trace,13,0.937468897793597,1
20230516_08,trace,14,0.9393284090345944,1
20230516_08,trace,15,1.1675297257494461,1
20230516_08,trace,16,0.9773327204300789,1
20230516_08,trace,17,0.7838207385301769,1
20230516_08,trace,18,0.9505626864486515,1
20230516_08,trace,19,1.1109151014069587,1
20230516_08,trace,20,1.0360598482447172,1
20230516_08,trace,21,0.8893449625184093,1
20230516_08,trace,22,0.9868913448694557,1
20230516_08,trace,23,1.0642386472888654,1
20230516_08,trace,24,0.9200702920670399,1
20230516_08,trace,25,1.0743933378255583,1
20230516_08,trace,26,0.8781677514201803,1
20230516_08,trace,27,0.866517458493614,1
20230516_08,trace,28,1.1137235552954794,1
20230516_08,trace,29,1.046306116569108,1
20230516_08,trace,30,1.1616626001183759,1
20230516_08,trace,31,0.9382834582879948,1
20230516_08,trace,32,0.863452920711767,1
20230516_08,trace,33,1.2278163363323618,1
20230516_08,trace,34,0.8296660556588471,1
20230516_08,trace,35,0.9929011941419907,1
20230516_08,trace,36,1.0861745177216204,1
20230516_08,trace,37,0.9718855655553594,1
20230516_08,trace,38,1.023238508389235,1
20230516_08,trace,39,0.8614953251587284,1
20230516_08,trace,40,0.830645410199453,1
20230516_08,trace,41,0.9692442551613161,1
20230516_08,trace,42,1.2175882981056774,1
20230516_08,trace,43,0.9144499490582056,1
20230516_08,trace,44,0.9489194378645318,1
20230516_08,trace,45,1.0690004473236716,1
20230516_08,trace,46,1.1387966699090248,1
20230516_08,trace,47,1.003125680782371,1
20230516_08,trace,48,1.0143309694105904,1
20230516_08,trace,49,0.926040060195709,1
20230516_08,trace,50,1.1039158099604902,1
20230516_08,trace,51,1.0789297603179442,1
20230516_08,trace,52,1.038869634594252,1
20230516_08,trace,53,1.026469044720039,1
20230516_08,trace,54,0.8424050464044142,1
20230516_08,trace,55,0.991427661151055,1
20230516_08,trace,56,0.8738679183504799,1
20230516_08,trace,57,0.959673118218298,1
20230516_08,trace,58,0.9931173312325018,1
20230516_08,trace,59,1.0368868278005652,1
20230516_08,trace,60,1.073458065357914,1
20230516_08,trace,61,1.0143201941794613,1
20230516_08,trace,62,1.0835668255883257,1
20230516_08,trace,63,1.013988184379612,1
20230516_08,trace,64,0.9972549074062363,1
20230516_08,trace,65,0.8937823112873469,1
20230516_08,trace,66,0.9029946224634013,1
20230516_08,trace,67,0.8558039795480725,1
20230516_08,trace,68,1.02588692707437,1
20230516_08,trace,69,0.9672844515862723,1
20230516_08,trace,70,0.8915123761969439,1
20230516_08,trace,71,0.9823272400855347,1
20230516_08,trace,72,1.110440953756937,1
20230516_08,trace,73,1.0017364532858601,1
20230516_08,trace,74,1.168939297708963,1
20230516_08,trace,75,0.7987333432225556,1
20230516_08,trace,76,1.055566747556437,1
20230516_08,trace,77,1.0053247872827966,1
20230516_08,trace,78,0.9098177458416263,1
20230516_08,trace,79,1.1513605512315743,1
20230516_08,trace,80,1.0258784379369148,1
20230516_08,trace,81,0.8924527725816385,1
20230516_08,trace,82,1.0630127562759921,1
20230516_08,trace,83,0.9073973385614568,1
20230516_08,trace,84,1.0137584315124755,1
20230516_08,trace,85,1.0100627220284484,1
20230516_08,trace,86,1.0942452810012497,1
20230516_08,trace,87,1.0779158878684092,1
20230516_08,trace,88,0.8165205817162807,1
20230516_08,trace,89,0.9288182336448575,1
20230516_08,trace,90,0.9313529496844685,1
20230516_08,trace,91,0.925309878787676,1
20230516_08,trace,92,0.9527801327392197,1
20230516_08,trace,93,0.9829744219597333,1
20230516_08,trace,94,0.9589468119507858,1
20230516_10,trace,5,1.0332215831027516,1
20230516_10,trace,6,1.023826260571465,1
20230516_10,trace,7,1.011127094444143,1
20230516_10,trace,8,0.9232305532176484,1
20230516_10,trace,9,0.9408253988137232,1
20230516_10,trace,10,0.9610299117580904,1
20230516_10,trace,11,0.9878581590395716,1
20230516_10,trace,12,0.9320952931416929,1
20230516_10,trace,13,0.9481696412121113,1
20230516_10,trace,14,0.9828506590559069,1
20230516_10,trace,15,0.9628448297601216,1
20230516_10,trace,16,1.02237939578236,1
20230516_10,trace,17,0.958596118521734,1
20230516_10,trace,18,1.0812762246917367,1
20230516_10,trace,19,1.0295219481176172,1
20230516_10,trace,20,0.9830355309135311,1
20230516_10,trace,21,0.9998464202694494,1
20230516_10,trace,22,0.9943933414659242,1
20230516_10,trace,23,1.0099528421635835,1
20230516_10,trace,24,0.9314935160798885,1
20230516_10,trace,25,0.9944673270294694,1
20230516_10,trace,26,1.0813446750430338,1
20230516_10,trace,27,0.9288881453424561,1
20230516_10,trace,28,0.9727206892575297,1
20230516_10,trace,29,1.025470409648154,1
20230516_10,trace,30,0.9642446655593944,1
20230516_10,trace,31,1.0208816910953329,1
20230516_10,trace,32,0.9808210537303972,1
20230516_10,trace,33,0.9728723773336755,1
20230516_10,trace,34,0.9712321470869375,1
20230516_10,trace,35,0.944027187761634,1
20230516_10,trace,36,1.0131062192736386,1
20230516_10,trace,37,0.9642279861340565,1
20230516_10,trace,38,0.9732725901244621,1
20230516_10,trace,39,0.997302059770233,1
20230516_10,trace,40,1.0612989486328024,1
20230516_10,trace,41,0.9906905095753715,1
20230516_10,trace,42,1.1503517884210805,1
20230516_10,trace,43,1.0421634180631003,1
20230516_10,trace,44,0.9951278429545964,1
20230516_10,trace,45,1.0666597886543276,1
20230516_10,trace,46,1.0585747437625712,1
20230516_10,trace,47,1.0577798801855771,1
20230516_10,trace,48,1.0040435690074063,1
20230516_10,trace,49,0.9217829174423985,1
20230516_10,trace,50,0.9868029704518015,1
20230516_10,trace,51,1.0800550835596754,1
20230516_10,trace,52,0.9378783057712482,1
20230516_10,trace,53,0.9736125968277883,1
20230516_10,trace,54,1.013306378569418,1
20230516_10,trace,55,0.9572109371061556,1
20230516_10,trace,56,1.033650906601325,1
20230516_10,trace,57,1.0097448776844158,1
20230516_10,trace,58,0.9912936770908575,1
20230516_10,trace,59,0.9593240095230274,1
20230516_10,trace,60,1.0933101944553731,1
20230516_10,trace,61,1.0388214145873482,1
20230516_10,trace,62,1.031947547810735,1
20230516_10,trace,63,0.980605535216825,1
20230516_10,trace,64,1.0046746348364428,1
20230516_10,trace,65,1.023379700493781,1
20230516_10,trace,66,1.0563036317700787,1
20230516_10,trace,67,1.0265068092804683,1
20230516_10,trace,68,1.0112213268486185,1
20230516_10,trace,69,1.0264408310162498,1
20230516_10,trace,70,1.0480910713493319,1
20230516_10,trace,71,1.0652216036701088,1
20230516_10,trace,72,0.962287663889542,1
20230516_10,trace,73,1.0326725938480907,1
20230516_10,trace,74,0.9452282817784032,1
20230516_10,trace,75,1.0232508108164782,1
20230516_10,trace,76,1.074086183728377,1
20230516_10,trace,77,1.087730772348338,1
20230516_10,trace,78,0.9949453996883347,1
20230516_10,trace,79,1.0677279430959647,1
20230516_10,trace,80,1.0297634569035996,1
20230516_10,trace,81,1.1084191514283144,1
20230516_10,trace,82,1.036599484596011,1
20230516_10,trace,83,1.0494113617618737,1
20230516_10,trace,84,1.0385809289655308,1
20230516_10,trace,85,1.0868682212628595,1
20230516_10,trace,86,1.0378138893489353,1
20230516_10,trace,87,1.0437846201521093,1
20230516_10,trace,88,1.0098524534859934,1
20230516_10,trace,89,1.0558948790106708,1
20230516_10,trace,90,1.082965198501755,1
20230516_10,trace,91,1.0617355146315997,1
20230516_10,trace,92,1.0692025660113842,1
20230516_10,trace,93,0.9145032508067724,1
20230516_10,trace,94,1.0748777827076863,1
20230517_03,trace,5,0.918050109685615,1
20230517_03,trace,6,0.9193060717032208,1
20230517_03,trace,7,0.9374626863095608,1
20230517_03,trace,8,1.0250482752179522,1
20230517_03,trace,9,1.1826897165226027,1
20230517_03,trace,10,1.141262684828578,1
20230517_03,trace,11,0.9102197694961902,1
20230517_03,trace,12,1.0016639587923366,1
20230517_03,trace,13,0.9727297238021536,1
20230517_03,trace,14,1.010540945553653,1
20230517_03,trace,15,0.9622721446100138,1
20230517_03,trace,16,1.025926718236529,1
20230517_03,trace,17,0.9898515447097752,1
20230517_03,trace,18,1.155318801077781,1
20230517_03,trace,19,1.0990247016875496,1
20230517_03,trace,20,1.1207908660170658,1
20230517_03,trace,21,1.0014831255782042,1
20230517_03,trace,22,0.9642756155989218,1
20230517_03,trace,23,0.9657846200824054,1
20230517_03,trace,24,1.103243379362398,1
20230517_03,trace,25,1.050713630293476,1
20230517_03,trace,26,0.986993864239196,1
20230517_03,trace,27,1.0053486683391164,1
20230517_03,trace,28,1.0087466605474338,1
20230517_03,trace,29,0.946499582100826,1
20230517_03,trace,30,0.9545767400464814,1
20230517_03,trace,31,0.9759697470960493,1
20230517_03,trace,32,0.9466316743259241,1
20230517_03,trace,33,1.0155815325513822,1
20230517_03,trace,34,0.9798465734853747,1
20230517_03,trace,35,0.9782723588129817,1
20230517_03,trace,36,0.9219335059760964,1
20230517_03,trace,37,0.91615504925846,1
20230517_03,trace,38,0.9874810176842995,1
20230517_03,trace,39,0.9592846484811979,1
20230517_03,trace,40,0.9445668576071856,1
20230517_03,trace,41,0.942440578781956,1
20230517_03,trace,42,0.9572361832094592,1
20230517_03,trace,43,0.910683104633681,1
20230517_03,trace,44,0.9814731688529916,1
20230517_03,trace,45,1.0135589151954798,1
20230517_03,trace,46,0.9070153832739493,1
20230517_03,trace,47,0.8730301296128711,1
20230517_03,trace,48,0.9364252644254573,1
20230517_03,trace,49,0.8940724872767387,1
20230517_03,trace,50,0.9196457785049628,1
20230517_03,trace,51,1.0082129886757627,1
20230517_03,trace,52,0.963637235616651,1
20230517_03,trace,53,1.0353826762984963,1
20230517_03,trace,54,0.9406480430187973,1
20230517_03,trace,55,0.9582044308996636,1
20230517_03,trace,56,1.020861309833897,1
20230517_03,trace,57,0.9887505457315723,1
20230517_03,trace,58,0.9762699966701104,1
20230517_03,trace,59,1.012729826226779,1
20230517_03,trace,60,0.8830976828911957,1
20230517_03,trace,61,0.9793370383492573,1
20230517_03,trace,62,1.033023492085676,1
20230517_03,trace,63,0.9882708810944189,1
20230517_03,trace,64,0.9882059011296467,1
20230517_03,trace,65,0.9992251925644177,1
20230517_03,trace,66,0.9721234478065337,1
20230517_03,trace,67,0.9723215318701717,1
20230517_03,trace,68,1.0305319714369732,1
20230517_03,trace,69,1.0328205201737741,1
20230517_03,trace,70,1.0482544661938833,1
20230517_03,trace,71,1.0269732117616903,1
20230517_03,trace,72,1.0445418830721647,1
20230517_03,trace,73,1.0441517428101208,1
20230517_03,trace,74,0.9666919830792485,1
20230517_03,trace,75,1.0227267120774077,1
20230517_03,trace,76,1.002068938047034,1
20230517_03,trace,77,1.0156043782260773,1
20230517_03,trace,78,1.0189494995686903,1
20230517_03,trace,79,1.1028426168556047,1
20230517_03,trace,80,0.9682885241105555,1
20230517_03,trace,81,1.0526806904901476,1
20230517_03,trace,82,1.0424055948456128,1
20230517_03,trace,83,0.9543304874304323,1
20230517_03,trace,84,1.023928421319671,1
20230517_03,trace,85,1.1420882958535108,1
20230517_03,trace,86,1.0106522579882276,1
20230517_03,trace,87,1.0717694748958122,1
20230517_03,trace,88,1.0094924189667016,1
20230517_03,trace,89,0.9647699376149701,1
20230517_03,trace,90,1.0845441330651144,1
20230517_03,trace,91,0.8964844117176437,1
20230517_03,trace,92,0.8681056773371707,1
20230517_03,trace,93,0.9529582216856389,1
20230517_03,trace,94,1.0168190354942075,1
20230517_05,trace,5,1.4165243796202156,1
20230517_05,trace,6,0.9548057919608387,1
20230517_05,trace,7,1.140973262736674,1
20230517_05,trace,8,1.1112467123272054,1
20230517_05,trace,9,0.9890552406857743,1
20230517_05,trace,10,0.9966188061106178,1
20230517_05,trace,11,0.9706745500593433,1
20230517_05,trace,12,1.0405166650153614,1
20230517_05,trace,13,1.2171845298809365,1
20230517_05,trace,14,0.9940924687649713,1
20230517_05,trace,15,1.0104580081444654,1
20230517_05,trace,16,1.0477187343127958,1
20230517_05,trace,17,0.9478447033334786,1
20230517_05,trace,18,1.0831058908881739,1
20230517_05,trace,19,1.193026236491976,1
20230517_05,trace,20,0.8539660440281922,1
20230517_05,trace,21,0.9442744033801798,1
20230517_05,trace,22,0.9488311092659795,1
20230517_05,trace,23,0.9472826638209745,1
20230517_05,trace,24,1.0421451342833508,1
20230517_05,trace,25,0.99634359875106,1
20230517_05,trace,26,0.9861520993211965,1
20230517_05,trace,27,0.9962363835721064,1
20230517_05,trace,28,1.0055389655043794,1
20230517_05,trace,29,0.9505547173509861,1
20230517_05,trace,30,0.9345968247526318,1
20230517_05,trace,31,1.0073153986932337,1
20230517_05,trace,32,0.955287571381118,1
20230517_05,trace,33,1.021190712782268,1
20230517_05,trace,34,1.192870909388266,1
20230517_05,trace,35,0.9416310450026463,1
20230517_05,trace,36,0.987049599184638,1
20230517_05,trace,37,1.038611416501962,1
20230517_05,trace,38,1.0894990086448344,1
20230517_05,trace,39,1.007858964231412,1
20230517_05,trace,40,0.885258245067863,1
20230517_05,trace,41,0.9215314939446011,1
20230517_05,trace,42,1.0222026244835205,1
20230517_05,trace,43,1.0312385420377543,1
20230517_05,trace,44,1.1421984100125626,1
20230517_05,trace,45,1.079102076429533,1
20230517_05,trace,46,0.9921877059872569,1
20230517_05,trace,47,1.1571567619639058,1
20230517_05,trace,48,0.9281091507726682,1
20230517_05,trace,49,1.0121843973296698,1
20230517_05,trace,50,1.02052080866902,1
20230517_05,trace,51,1.109778317066151,1
20230517_05,trace,52,1.0892043215976157,1
20230517_05,trace,53,0.995060698710429,1
20230517_05,trace,54,1.4330667447045284,1
20230517_05,trace,55,0.9703751825040665,1
20230517_05,trace,56,0.9367217774396909,1
20230517_05,trace,57,1.054542361906577,1
20230517_05,trace,58,1.0071914594115812,1
20230517_05,trace,59,0.9752917283996833,1
20230517_05,trace,60,1.3124356121991094,1
20230517_05,trace,61,1.0475114616062635,1
20230517_05,trace,62,1.0173848178016027,1
20230517_05,trace,63,0.9811960446070405,1
20230517_05,trace,64,1.136222083634475,1
20230517_05,trace,65,1.259918175427093,1
20230517_05,trace,66,0.9700170815810645,1
20230517_05,trace,67,1.4393826719469294,1
20230517_05,trace,68,0.9851135942449024,1
20230517_05,trace,69,1.2356744834699072,1
20230517_05,trace,70,0.9857841349005307,1
20230517_05,trace,71,1.1193926650482149,1
20230517_05,trace,72,1.3279956558537298,1
20230517_05,trace,73,0.796247918891624,1
20230517_05,trace,74,0.9761044522773633,1
20230517_05,trace,75,1.0070364902219069,1
20230517_05,trace,76,0.93290406729172,1
20230517_05,trace,77,0.948172575313938,1
20230517_05,trace,78,0.9649513409088982,1
20230517_05,trace,79,1.0740480270217392,1
20230517_05,trace,80,1.0295594656440674,1
20230517_05,trace,81,1.1100467350873597,1
20230517_05,trace,82,1.059330314074524,1
20230517_05,trace,83,0.9658419663111532,1
20230517_05,trace,84,1.2084886026038244,1
20230517_05,trace,85,1.0031948900386132,1
20230517_05,trace,86,1.2196910596899533,1
20230517_05,trace,87,0.9933137172232841,1
20230517_05,trace,88,0.9814319163760166,1
20230517_05,trace,89,1.0979480525876655,1
20230517_05,trace,90,0.9956983315673559,1
20230517_05,trace,91,1.0424196628121005,1
20230517_05,trace,92,0.9957336756955961,1
20230517_05,trace,93,0.8604839776076149,1
20230517_05,trace,94,1.2527756866202524,1
20230517_12,trace,5,1.1640929675796945,1
20230517_12,trace,6,0.9771588713778406,1
20230517_12,trace,7,1.124368051119265,1
20230517_12,trace,8,1.1197443092960075,1
20230517_12,trace,9,0.9626783312590843,1
20230517_12,trace,10,0.9214984476377709,1
20230517_12,trace,11,1.0048299318634877,1
20230517_12,trace,12,1.028982598184952,1
20230517_12,trace,13,1.0508340138203545,1
20230517_12,trace,14,0.9607070927113815,1
20230517_12,trace,15,0.984633232264329,1
20230517_12,trace,16,1.044592237483288,1
20230517_12,trace,17,0.9510123114102365,1
20230517_12,trace,18,0.9708161451519508,1
20230517_12,trace,19,0.9955442260660192,1
20230517_12,trace,20,1.0194739612427255,1
20230517_12,trace,21,1.0859879877825904,1
20230517_12,trace,22,0.9512580495069957,1
20230517_12,trace,23,1.0190827528484756,1
20230517_12,trace,24,1.10961388276666,1
20230517_12,trace,25,1.024234922738083,1
20230517_12,trace,26,0.9806636868025064,1
20230517_12,trace,27,0.9972128996662779,1
20230517_12,trace,28,1.0037587469258393,1
20230517_12,trace,29,1.0158123229551836,1
20230517_12,trace,30,1.029030932924857,1
20230517_12,trace,31,0.9630053345832034,1
20230517_12,trace,32,0.99592712511678,1
20230517_12,trace,33,0.9634290752027437,1
20230517_12,trace,34,1.0043473168382582,1
20230517_12,trace,35,1.0278037236404935,1
20230517_12,trace,36,0.9535320787638256,1
20230517_12,trace,37,0.953332983558707,1
20230517_12,trace,38,0.9786858644420848,1
20230517_12,trace,39,0.9332974172146877,1
20230517_12,trace,40,0.9663261144582608,1
20230517_12,trace,41,0.9482217156407681,1
20230517_12,trace,42,0.957799993256605,1
20230517_12,trace,43,0.9144110793470681,1
20230517_12,trace,44,0.966626069236177,1
20230517_12,trace,45,0.9540350175526052,1
20230517_12,trace,46,0.9692727605024223,1
20230517_12,trace,47,0.9657256414371705,1
20230517_12,trace,48,1.029876264914711,1
20230517_12,trace,49,0.9640650464466808,1
20230517_12,trace,50,0.9327772252926078,1
20230517_12,trace,51,0.9899004078013013,1
20230517_12,trace,52,0.9372204975815013,1
20230517_12,trace,53,0.918006158880214,1
20230517_12,trace,54,1.004922023043628,1
20230517_12,trace,55,0.9306136165313476,1
20230517_12,trace,56,0.9358401345437564,1
20230517_12,trace,57,0.9477361896888468,1
20230517_12,trace,58,0.9874137603165475,1
20230517_12,trace,59,0.9602883703391969,1
20230517_12,trace,60,0.9509698053542469,1
20230517_12,trace,61,1.0205126437223402,1
20230517_12,trace,62,0.9080805586154304,1
20230517_12,trace,63,0.9524813700311154,1
20230517_12,trace,64,0.9346431758305304,1
20230517_12,trace,65,0.8874914811548185,1
20230517_12,trace,66,0.9686585756767127,1
20230517_12,trace,67,0.9373896622983452,1
